ProdTaken,Age,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,Chance,Designation_Executive,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Occupation_Free Lancer,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,ProductPitched_Basic,TypeofContact_Company Invited,TypeofContact_Self Enquiry,Gender_Fe Male,Gender_Female,Gender_Male,CityTier_1,CityTier_2,CityTier_3
0,36.0,14.0,4,4.0,3.0,3.0,0,3,1,1.0,21082.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
1,25.0,16.0,3,4.0,5.0,4.0,1,3,0,2.0,21850.0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0
0,25.0,20.0,4,4.0,4.0,3.0,0,1,0,1.0,20711.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
0,31.0,7.0,3,4.0,3.0,2.0,0,1,0,2.0,20742.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,34.0,11.0,3,5.0,4.0,2.0,0,1,0,1.0,22516.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,29.0,9.0,3,5.0,5.0,2.0,0,4,0,1.0,21239.0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,29.0,7.0,4,5.0,3.0,3.0,0,4,0,2.0,20241.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,30.0,9.0,4,4.0,4.0,2.0,0,5,0,3.0,21858.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
1,30.0,7.0,4,5.0,5.0,8.0,0,3,0,3.0,21040.0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0
1,41.0,16.0,3,4.0,5.0,5.0,0,1,1,2.0,20696.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,32.0,10.0,3,4.0,3.0,3.0,0,4,1,2.0,22762.0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0
0,35.0,14.0,3,4.0,3.0,2.0,1,1,0,2.0,20986.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,43.0,9.0,4,5.0,4.0,6.0,0,1,1,3.0,23519.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,46.0,35.0,4,4.0,3.0,6.0,0,3,1,3.0,20810.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,25.0,28.0,3,5.0,5.0,2.0,0,3,0,1.0,20974.0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,36.0,35.0,4,5.0,3.0,2.0,0,4,1,3.0,21108.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
0,37.0,9.0,4,4.0,3.0,5.0,1,3,0,1.0,21322.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
0,30.0,16.0,4,2.0,3.0,8.0,0,5,1,1.0,21129.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,36.0,7.0,4,5.0,5.0,3.0,0,1,0,3.0,21128.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0
1,36.0,9.0,4,4.0,5.0,3.0,1,1,1,2.0,20752.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,49.0,22.0,4,4.0,5.0,2.0,0,1,1,1.0,21045.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,35.0,14.0,3,4.0,3.0,3.0,0,1,0,2.0,21650.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
0,27.0,10.0,3,4.0,3.0,3.0,0,3,1,2.0,20739.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,30.0,10.0,3,4.0,5.0,3.0,1,3,0,2.0,23401.0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
0,24.0,17.0,3,2.0,3.0,4.0,0,1,1,1.0,20751.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,44.0,34.0,3,2.0,4.0,7.0,0,5,1,2.0,23554.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,36.0,14.0,4,5.0,3.0,3.0,0,3,1,1.0,21368.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,29.0,31.0,3,4.0,4.0,3.0,1,1,0,1.0,21086.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,23.0,33.0,3,5.0,3.0,3.0,1,3,0,1.0,21492.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
0,33.0,12.0,3,2.0,3.0,5.0,0,5,1,2.0,21990.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,31.0,14.0,3,5.0,4.0,3.0,0,5,0,1.0,20819.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,50.0,32.0,3,4.0,5.0,3.0,0,3,0,1.0,21889.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,28.0,26.0,4,5.0,5.0,3.0,0,1,0,1.0,22744.0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,22.0,12.0,4,4.0,3.0,3.0,0,1,1,2.0,21795.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
1,19.0,10.0,4,4.0,3.0,3.0,1,5,0,2.0,20247.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1
0,38.0,17.0,4,4.0,4.0,3.0,0,1,1,1.0,22614.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,25.0,9.0,3,4.0,3.0,3.0,1,3,1,2.0,22438.0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
0,28.0,15.0,3,2.0,3.0,2.0,0,4,0,1.0,22195.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,28.0,9.0,3,4.0,3.0,4.0,0,3,0,2.0,21258.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0
1,41.0,14.0,4,4.0,5.0,5.0,1,3,0,2.0,20844.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,21.0,9.0,3,4.0,3.0,3.0,0,4,0,1.0,21461.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
0,37.0,14.0,4,4.0,4.0,4.0,0,1,0,3.0,20691.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,50.0,23.0,4,4.0,5.0,6.0,1,1,1,2.0,21265.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,39.0,9.0,3,5.0,4.0,3.0,0,1,1,1.0,21118.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
0,21.0,16.0,3,4.0,5.0,3.0,0,1,0,2.0,21406.0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
0,45.0,7.0,3,4.0,3.0,6.0,1,3,1,1.0,21873.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
1,24.0,15.0,4,5.0,3.0,3.0,1,4,1,3.0,22667.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
0,39.0,11.0,3,4.0,3.0,2.0,0,5,0,1.0,21984.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,49.0,14.0,4,4.0,3.0,4.0,1,4,1,2.0,21333.0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
1,33.0,9.0,4,4.0,4.0,3.0,0,3,1,2.0,20071.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,27.0,14.0,4,4.0,3.0,3.0,0,4,1,3.0,21248.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,56.0,29.0,4,5.0,4.0,7.0,0,1,1,2.0,22215.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,34.0,28.0,4,2.0,4.0,3.0,0,1,1,2.0,20706.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,35.0,26.0,3,5.0,3.0,3.0,0,4,1,2.0,21607.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1,24.0,14.0,3,4.0,3.0,3.0,1,1,1,1.0,20953.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
0,36.0,9.0,4,5.0,3.0,2.0,1,3,1,1.0,23608.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0
0,25.0,16.0,4,2.0,3.0,3.0,0,1,0,1.0,23079.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,30.0,16.0,3,4.0,3.0,2.0,0,5,1,2.0,21652.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,25.0,29.0,3,6.0,3.0,3.0,0,1,0,2.0,20233.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,27.0,24.0,4,6.0,3.0,3.0,0,3,0,3.0,20983.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,33.0,17.0,3,4.0,3.0,8.0,0,1,0,1.0,22111.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,32.0,9.0,4,4.0,3.0,3.0,0,5,0,3.0,22155.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,25.0,36.0,4,4.0,5.0,3.0,0,4,1,2.0,22585.0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,31.0,23.0,3,4.0,3.0,3.0,0,1,0,1.0,21540.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,24.0,11.0,3,4.0,4.0,3.0,0,3,1,2.0,21973.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
0,31.0,9.0,4,5.0,5.0,2.0,0,3,0,2.0,23646.0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0
0,25.0,17.0,3,4.0,3.0,2.0,0,4,1,2.0,20823.0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0
1,31.0,15.0,4,5.0,3.0,8.0,0,5,1,3.0,20858.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
0,28.0,15.0,4,4.0,3.0,3.0,0,4,1,3.0,22123.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
1,30.0,16.0,3,6.0,4.0,3.0,0,1,1,2.0,21438.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
0,35.0,9.0,4,2.0,3.0,2.0,1,1,0,2.0,21610.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,39.0,9.0,4,5.0,4.0,6.0,0,3,0,1.0,21146.0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0
0,30.0,11.0,4,5.0,5.0,3.0,0,4,0,1.0,20787.0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
0,33.0,12.0,4,4.0,4.0,4.0,0,3,1,2.0,21396.0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
1,44.0,24.0,3,5.0,3.0,2.0,1,5,1,2.0,21115.0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
0,43.0,19.0,3,4.0,4.0,2.0,0,1,1,2.0,21444.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,42.0,16.0,4,4.0,5.0,3.0,0,5,1,2.0,20967.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,44.0,9.0,4,4.0,3.0,2.0,0,1,0,1.0,22217.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
1,22.0,14.0,3,4.0,4.0,3.0,0,5,1,2.0,21357.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
0,39.0,13.0,3,5.0,3.0,3.0,0,3,0,2.0,22380.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1,23.0,15.0,4,4.0,5.0,3.0,1,3,0,2.0,21076.0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,45.0,7.0,3,4.0,4.0,3.0,1,3,1,2.0,21020.0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,34.0,15.0,3,2.0,5.0,8.0,0,3,1,2.0,21821.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,29.0,7.0,3,4.0,3.0,3.0,0,1,0,1.0,20722.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,41.0,9.0,3,4.0,5.0,6.0,0,4,1,2.0,22055.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,39.0,9.0,4,4.0,4.0,7.0,0,3,1,3.0,21270.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
0,44.0,16.0,3,4.0,3.0,6.0,0,3,0,2.0,21116.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0
1,27.0,27.0,4,4.0,4.0,2.0,1,3,0,2.0,20826.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
0,36.0,30.0,4,6.0,3.0,2.0,0,1,1,1.0,21383.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,29.0,7.0,4,4.0,5.0,3.0,0,1,1,1.0,22269.0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,19.0,21.0,3,4.0,3.0,3.0,0,5,1,1.0,20192.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
1,32.0,25.0,3,2.0,5.0,2.0,0,1,1,1.0,21634.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
1,30.0,20.0,3,5.0,5.0,6.0,1,5,1,2.0,21013.0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,28.0,12.0,3,4.0,3.0,2.0,1,1,1,2.0,21057.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0
0,30.0,27.0,3,4.0,3.0,3.0,0,3,1,2.0,22490.0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,43.0,17.0,3,4.0,3.0,5.0,0,4,1,1.0,21614.0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
0,48.0,16.0,4,4.0,3.0,6.0,0,3,1,1.0,20783.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,29.0,7.0,3,4.0,3.0,3.0,0,4,0,2.0,21384.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
0,43.0,15.0,3,4.0,3.0,6.0,0,1,1,2.0,22646.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
0,30.0,13.0,3,5.0,4.0,3.0,0,3,1,2.0,21482.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
1,30.0,31.0,4,5.0,3.0,3.0,1,3,1,3.0,21117.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,28.0,22.0,4,5.0,5.0,2.0,0,4,1,1.0,23452.0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
0,56.0,9.0,4,5.0,3.0,2.0,0,5,0,1.0,21340.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,29.0,10.0,4,4.0,4.0,3.0,0,1,1,1.0,21534.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
1,23.0,14.0,4,4.0,4.0,3.0,1,3,1,1.0,21150.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,30.0,14.0,3,4.0,5.0,5.0,0,4,0,1.0,20740.0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,27.0,7.0,3,5.0,3.0,3.0,1,4,0,1.0,21611.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1,35.0,23.0,3,6.0,5.0,3.0,1,3,1,1.0,20985.0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
1,57.0,31.0,4,4.0,3.0,3.0,0,3,0,1.0,21265.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,32.0,11.0,4,2.0,3.0,2.0,0,5,1,3.0,22656.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,27.0,13.0,4,2.0,3.0,2.0,0,4,1,2.0,21222.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,28.0,9.0,3,4.0,4.0,3.0,0,4,1,2.0,20904.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
1,33.0,12.0,3,2.0,3.0,5.0,1,1,0,2.0,21110.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0
0,39.0,16.0,4,4.0,3.0,4.0,0,1,1,2.0,23449.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,28.0,29.0,3,5.0,4.0,3.0,0,1,1,1.0,21541.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
0,29.0,23.0,3,4.0,3.0,3.0,0,3,0,1.0,20822.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,32.0,10.0,3,4.0,5.0,3.0,1,1,0,1.0,21743.0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,37.0,16.0,4,2.0,4.0,3.0,0,5,1,1.0,21488.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,27.0,7.0,4,4.0,5.0,2.0,0,5,1,3.0,21545.0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
1,29.0,24.0,3,5.0,3.0,7.0,0,3,0,2.0,21045.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,39.0,7.0,3,5.0,5.0,6.0,0,3,0,2.0,21536.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
0,39.0,7.0,3,4.0,4.0,2.0,1,1,1,2.0,21669.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
0,24.0,19.0,4,4.0,3.0,3.0,0,5,1,1.0,21325.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
0,26.0,9.0,3,4.0,4.0,6.0,0,4,0,1.0,20865.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0,31.0,7.0,4,4.0,4.0,3.0,0,5,0,2.0,22426.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,26.0,9.0,3,4.0,3.0,8.0,1,5,0,1.0,22655.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,34.0,7.0,3,5.0,3.0,3.0,0,3,0,1.0,20686.0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,32.0,9.0,3,4.0,3.0,2.0,0,4,1,1.0,21745.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
0,42.0,7.0,4,4.0,3.0,5.0,0,1,0,1.0,21460.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,36.0,18.0,3,4.0,3.0,2.0,1,5,0,1.0,21338.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,23.0,7.0,4,4.0,3.0,2.0,0,3,0,3.0,22053.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
0,33.0,36.0,3,5.0,4.0,3.0,0,3,1,1.0,21515.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
0,41.0,7.0,3,4.0,3.0,2.0,0,1,0,1.0,21084.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,33.0,7.0,4,5.0,4.0,2.0,0,1,0,3.0,20947.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
0,53.0,127.0,3,4.0,3.0,4.0,0,1,1,2.0,22160.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
0,45.0,7.0,3,4.0,3.0,8.0,1,4,0,2.0,21114.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,22.0,12.0,3,4.0,5.0,3.0,1,1,1,1.0,21058.0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1
1,24.0,16.0,3,4.0,5.0,3.0,0,5,1,1.0,20468.0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1
1,30.0,7.0,3,4.0,3.0,2.0,1,3,1,1.0,23465.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
1,57.0,14.0,4,4.0,3.0,2.0,0,4,1,3.0,21017.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,33.0,9.0,4,4.0,5.0,3.0,0,1,1,2.0,21117.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,41.0,9.0,3,5.0,3.0,4.0,0,5,0,2.0,21487.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
0,41.0,9.0,4,4.0,3.0,4.0,0,1,1,2.0,20679.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,36.0,7.0,4,6.0,3.0,3.0,0,3,0,2.0,21655.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,30.0,35.0,4,5.0,5.0,3.0,0,1,0,2.0,22463.0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
0,27.0,12.0,2,5.0,3.0,2.0,0,1,0,1.0,21644.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1
1,38.0,9.0,4,5.0,3.0,8.0,1,3,0,3.0,20768.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,34.0,10.0,3,4.0,3.0,3.0,1,1,1,2.0,21587.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
0,28.0,9.0,3,4.0,4.0,2.0,0,5,1,2.0,22146.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,33.0,9.0,4,4.0,3.0,2.0,0,3,1,2.0,21746.0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0
0,60.0,10.0,3,2.0,5.0,6.0,1,1,0,2.0,21348.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,31.0,31.0,4,4.0,3.0,3.0,0,3,1,3.0,21371.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,36.0,23.0,3,2.0,4.0,2.0,0,4,1,2.0,21104.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,32.0,33.0,3,4.0,3.0,3.0,0,3,1,2.0,21589.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,35.0,26.0,4,4.0,3.0,2.0,0,3,0,1.0,21339.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
1,29.0,31.0,3,5.0,3.0,7.0,1,1,0,1.0,20706.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,33.0,12.0,4,2.0,4.0,2.0,1,1,1,3.0,21976.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,23.0,23.0,4,2.0,3.0,3.0,1,3,0,3.0,21613.0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,39.0,9.0,3,4.0,3.0,7.0,1,1,0,1.0,22622.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
1,37.0,16.0,3,5.0,5.0,2.0,0,1,0,1.0,22085.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
0,22.0,22.0,4,4.0,3.0,3.0,0,5,1,2.0,19910.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,35.0,13.0,3,4.0,5.0,4.0,0,4,0,1.0,21638.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
1,33.0,23.0,4,6.0,5.0,3.0,1,4,0,1.0,22597.0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0
0,34.0,9.0,4,4.0,3.0,6.0,0,3,0,3.0,21174.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,31.0,16.0,3,5.0,3.0,3.0,0,4,0,2.0,20884.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0
1,25.0,7.0,4,4.0,3.0,4.0,1,3,0,3.0,20971.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,44.0,9.0,4,2.0,3.0,3.0,0,1,1,3.0,21323.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,51.0,10.0,3,5.0,3.0,3.0,1,4,1,2.0,21361.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
0,36.0,9.0,4,4.0,3.0,3.0,0,1,1,3.0,20692.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
0,37.0,12.0,3,5.0,5.0,2.0,1,1,1,2.0,22097.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,36.0,11.0,4,4.0,3.0,3.0,0,4,1,2.0,20629.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,28.0,9.0,3,4.0,5.0,3.0,0,3,1,2.0,21019.0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1,27.0,32.0,3,6.0,3.0,3.0,0,1,0,1.0,20971.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,38.0,26.0,4,4.0,4.0,6.0,0,4,0,2.0,21700.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,36.0,15.0,3,2.0,3.0,3.0,0,5,1,2.0,20947.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,29.0,12.0,3,4.0,3.0,3.0,1,1,0,1.0,22119.0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0
0,36.0,30.0,2,4.0,5.0,5.0,1,4,0,1.0,22692.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,36.0,7.0,4,4.0,5.0,6.0,0,1,0,2.0,20872.0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
